UniqueID,Org,AucID,AucZac,AucKon,AucNazov1,AucVal,Porovnávacia cena,VitaznaPonuka,PocetPozvanok,PocetAktivnychUcast,Vitaz,AucTypUpresnenie,Kateg,Subkateg,PocetItems,PocetZmienPonuk,PocetPredlzeni,Stat,MinKrokZnizPercenta,HistoryDealsInCategory,HistoryDealsWithVitaz,MoneySpentSoFarInCategory,MoneySpentSoFarWithVitaz
1105-60-2654,60,2654,2018-09-13 12:00:00,2018-09-14 12:00:00,Silniční doprav,Celková nabídka účastníka,10400.0,353.856,29,2.0,8940,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,2.0,0,,0.0,120,2,4425693.46,14812.0
1105-60-2685,60,2685,2018-10-03 13:30:00,2018-10-04 10:00:00,Silniční doprav,Celková nabídka účastníka,25839.84,958.36,34,5.0,8940,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,6.0,0,,0.0,121,3,4450913.46,40032.0
1105-60-2716,60,2716,2018-10-29 08:15:00,2018-10-30 10:08:00,Silniční doprav,Celková nabídka účastníka,0.0,1683.02,37,3.0,8940,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,7.0,0,,0.0,122,4,4495203.46,84322.0
1105-60-2720,60,2720,2018-10-30 11:00:00,2018-10-30 12:30:00,Silniční doprav,Celková nabídka účastníka,0.0,1935.1499999999999,35,6.0,8940,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,8.0,0,,0.0,123,5,4546128.46,135247.0
1105-60-2762,60,2762,2018-11-28 11:00:00,2018-11-28 13:10:00,Silniční doprav,Celková nabídka účastníka,59970.24,2713.2,25,5.0,8940,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,7.0,0,,0.0,124,6,4617528.46,206647.0
1105-60-2800,60,2800,2019-01-22 09:00:00,2019-01-23 09:00:00,Silniční doprav,Celková nabídka účastníka,29758.05,798.0,40,8.0,8940,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,14.0,0,,0.0,125,7,4638528.46,227647.0
1105-60-2864,60,2864,2019-03-14 13:10:00,2019-03-15 09:00:00,Silniční doprav,Celková nabídka účastníka,17639.88,1027.52,39,2.0,8940,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,3.0,0,,0.0,126,8,4665568.46,254687.0
1105-60-2981,60,2981,2019-06-19 12:15:00,2019-06-20 09:00:00,Silniční doprav,Celková nabídka účastníka,0.0,875.52,39,3.0,8940,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,3.0,0,,0.0,127,9,4688608.46,277727.0
1105-60-3043,60,3043,2019-09-05 10:50:00,2019-09-05 13:00:00,Silniční doprav,Celková nabídka účastníka,0.0,90.25,43,5.0,8940,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,5.0,0,,0.0,128,10,4690983.46,280102.0
1105-60-3060,60,3060,2019-09-18 08:40:00,2019-09-18 13:00:00,Silniční doprav,Celková nabídka účastníka,50177.0,1915.2,46,8.0,8940,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,9.0,0,,0.0,129,11,4741383.46,330502.0
1105-60-3074,60,3074,2019-09-27 12:45:00,2019-09-30 09:00:00,Silniční doprav,Celková nabídka účastníka,0.0,460.56,46,4.0,8940,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,5.0,0,,0.0,130,12,4753503.46,342622.0
1105-60-3094,60,3094,2019-10-16 08:30:00,2019-10-16 13:00:00,Silniční doprav,Celková nabídka účastníka,0.0,1803.86,47,8.0,8940,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,12.0,0,,0.0,131,13,4800973.46,390092.0
1105-60-3118,60,3118,2019-11-06 12:15:00,2019-11-06 14:00:00,Silniční doprav,Celková nabídka účastníka,0.0,235.41,43,7.0,8940,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,8.0,0,,0.0,132,14,4807168.46,396287.0
1105-60-2304,60,2304,2017-12-19 11:30:00,2017-12-20 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,1501.038,19,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,25.0,0,,0.0,133,1,4846669.46,39501.0
1105-60-2306,60,2306,2018-01-02 13:30:00,2018-01-03 10:00:00,Silniční doprav,Celková nabídka účastníka,84804.3,3429.12,21,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,7.0,0,,0.0,134,2,4936909.46,129741.0
1105-60-2311,60,2311,2018-01-05 09:55:00,2018-01-10 10:25:00,Silniční doprav,Celková nabídka účastníka,0.0,1527.847,24,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,14.0,0,,0.0,135,3,4977115.96,169947.5
1105-60-2312,60,2312,2018-01-05 11:00:00,2018-01-10 14:00:00,Silniční doprav,Celková nabídka účastníka,0.0,3952.0,15,1.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,4.0,0,,0.0,136,4,5081115.96,273947.5
1105-60-2320,60,2320,2018-01-11 15:00:00,2018-01-12 12:00:00,Silniční doprav,Celková nabídka účastníka,0.0,4285.83,24,2.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,7.0,0,,0.0,137,5,5193900.96,386732.5
1105-60-2336,60,2336,2018-01-24 11:20:00,2018-01-25 09:01:00,Silniční doprav,Celková nabídka účastníka,0.0,1511.6399999999999,24,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,9.0,0,,0.0,138,6,5233680.96,426512.5
1105-60-2340,60,2340,2018-01-25 13:10:00,2018-01-26 08:03:00,Silniční doprav,Celková nabídka účastníka,0.0,1083.0,27,2.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,6.0,0,,0.0,139,7,5262180.96,455012.5
1105-60-2342,60,2342,2018-01-26 14:00:00,2018-01-29 13:00:00,Silniční doprav,Celková nabídka účastníka,0.0,837.9,26,5.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,12.0,0,,0.0,140,8,5284230.96,477062.5
1105-60-2343,60,2343,2018-01-26 16:16:00,2018-01-30 12:01:00,Silniční doprav,Celková nabídka účastníka,0.0,3430.2599999999998,25,2.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,5,8.0,0,,0.0,141,9,5374500.96,567332.5
1105-60-2353,60,2353,2018-02-06 09:00:00,2018-02-07 08:00:00,Silniční doprav,Celková nabídka účastníka,29998.08,867.692,16,4.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,33.0,0,,0.0,142,10,5397334.96,590166.5
1105-60-2369,60,2369,2018-02-15 12:30:00,2018-02-16 09:00:00,Silniční doprav,Celková nabídka účastníka,0.0,237.12,25,4.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,4.0,0,,0.0,143,11,5403574.96,596406.5
1105-60-2379,60,2379,2018-02-26 13:00:00,2018-02-27 11:00:00,Silniční doprav,Celková nabídka účastníka,0.0,2626.56,26,4.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,4,14.0,0,,0.0,144,12,5472694.96,665526.5
1105-60-2399,60,2399,2018-03-09 10:30:00,2018-03-12 09:00:00,Silniční doprav,Celková nabídka účastníka,0.0,3987.72,24,4.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,7,26.0,0,,0.0,145,13,5577634.96,770466.5
1105-60-2405,60,2405,2018-03-13 13:30:00,2018-03-14 09:00:00,Silniční doprav,Celková nabídka účastníka,0.0,558.6,17,2.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,10.0,0,,0.0,146,14,5592334.96,785166.5
1105-60-2411,60,2411,2018-03-16 11:00:00,2018-03-16 14:00:00,Silniční doprav,Celková nabídka účastníka,0.0,1005.48,23,2.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,5.0,0,,0.0,147,15,5618794.96,811626.5
1105-60-2421,60,2421,2018-03-23 10:00:00,2018-03-23 13:00:00,Silniční doprav,Celková nabídka účastníka,0.0,14699.539999999999,26,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,13,35.0,0,,0.0,148,16,6005624.96,1198456.5
1105-60-2424,60,2424,2018-03-26 13:00:00,2018-03-27 11:00:00,Silniční doprav,Celková nabídka účastníka,0.0,1855.35,17,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,12.0,0,,0.0,149,17,6054449.96,1247281.5
1105-60-2436,60,2436,2018-04-04 09:00:00,2018-04-04 13:00:00,Silniční doprav,Celková nabídka účastníka,0.0,266.0,21,4.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,7.0,0,,0.0,150,18,6061449.96,1254281.5
1105-60-2449,60,2449,2018-04-10 13:00:00,2018-04-12 09:00:00,Silniční doprav,Celková nabídka účastníka,0.0,465.12,21,1.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,1.0,0,,0.0,151,19,6073689.96,1266521.5
1105-60-2470,60,2470,2018-04-19 14:00:00,2018-04-20 12:00:00,Silniční doprav,Celková nabídka účastníka,0.0,1037.21,17,5.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,7.0,0,,0.0,152,20,6100984.96,1293816.5
1105-60-2471,60,2471,2018-04-19 15:00:00,2018-04-23 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,1778.3999999999999,19,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,5.0,0,,0.0,153,21,6147784.96,1340616.5
1105-60-2479,60,2479,2018-04-25 09:00:00,2018-04-26 12:00:00,Silniční doprav,Celková nabídka účastníka,0.0,5194.98,22,6.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,5,25.0,0,,0.0,154,22,6284494.96,1477326.5
1105-60-2488,60,2488,2018-05-02 11:30:00,2018-05-03 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,1672.0,22,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,23.0,0,,0.0,155,23,6328494.96,1521326.5
1105-60-2492,60,2492,2018-05-09 11:00:00,2018-05-11 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,352.26,21,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,3.0,0,,0.0,156,24,6337764.96,1530596.5
1105-60-2498,60,2498,2018-05-11 10:00:00,2018-05-14 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,296.4,23,1.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,1.0,0,,0.0,157,25,6345564.96,1538396.5
1105-60-2509,60,2509,2018-05-16 11:30:00,2018-05-17 14:00:00,Silniční doprav,Celková nabídka účastníka,0.0,5088.96,22,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,5,8.0,0,,0.0,158,26,6479484.96,1672316.5
1105-60-2524,60,2524,2018-05-29 08:30:00,2018-05-29 14:00:00,Silniční doprav,Celková nabídka účastníka,67200.0,2626.56,23,4.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,8.0,0,,0.0,159,27,6548604.96,1741436.5
1105-60-2527,60,2527,2018-05-30 13:00:00,2018-05-31 10:00:00,Silniční doprav,Celková nabídka účastníka,64762.0,2904.72,21,1.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,1.0,0,,0.0,160,28,6625044.96,1817876.5
1105-60-2532,60,2532,2018-05-31 15:00:00,2018-06-01 11:00:00,Silniční doprav,Celková nabídka účastníka,10000.0,316.15999999999997,21,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,5.0,0,,0.0,161,29,6633364.96,1826196.5
1105-60-2541,60,2541,2018-06-13 08:30:00,2018-06-14 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,307.04,24,5.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,6.0,0,,0.0,162,30,6641444.96,1834276.5
1105-60-2543,60,2543,2018-06-13 09:00:00,2018-06-14 14:00:00,Silniční doprav,Celková nabídka účastníka,0.0,465.12,25,5.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,6.0,0,,0.0,163,31,6653684.96,1846516.5
1105-60-2542,60,2542,2018-06-13 09:00:00,2018-06-14 14:00:00,Silniční doprav,Celková nabídka účastníka,0.0,1860.48,23,5.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,6.0,0,,0.0,164,32,6702644.96,1895476.5
1105-60-2564,60,2564,2018-06-27 10:00:00,2018-06-28 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,10788.96,26,1.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,10,14.0,0,,0.0,165,33,6986564.96,2179396.5
1105-60-2575,60,2575,2018-07-04 10:30:00,2018-07-09 10:00:00,Silniční doprav,Celková nabídka účastníka,0.0,1969.9199999999998,25,2.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,4.0,0,,0.0,166,34,7038404.96,2231236.5
1105-60-2615,60,2615,2018-08-20 12:00:00,2018-08-22 14:00:00,Silniční doprav,Celková nabídka účastníka,0.0,819.28,27,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,7.0,0,,0.0,167,35,7059964.96,2252796.5
1105-60-2640,60,2640,2018-09-05 15:00:00,2018-09-06 13:00:00,Silniční doprav,Celková nabídka účastníka,0.0,6545.88,27,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,13.0,0,,0.0,168,36,7232224.96,2425056.5
1105-60-2684,60,2684,2018-10-03 13:00:00,2018-10-04 09:00:00,Silniční doprav,Celková nabídka účastníka,0.0,1627.92,29,5.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,16.0,0,,0.0,169,37,7275064.96,2467896.5
1105-60-2702,60,2702,2018-10-18 13:10:00,2018-10-19 09:00:00,Silniční doprav,Celková nabídka účastníka,0.0,3648.0,34,5.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,15.0,0,,0.0,170,38,7371064.96,2563896.5
1105-60-2718,60,2718,2018-10-29 14:10:00,2018-10-30 10:00:00,Silniční doprav,Celková nabídka účastníka,0.0,6376.78,35,4.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,9,19.0,0,,0.0,171,39,7538874.96,2731706.5
1105-60-2724,60,2724,2018-10-31 10:45:00,2018-11-01 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,921.12,35,6.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,9.0,0,,0.0,172,40,7563114.96,2755946.5
1105-60-2740,60,2740,2018-11-12 15:00:00,2018-11-13 10:00:00,Silniční doprav,Celková nabídka účastníka,0.0,4125.849999999999,37,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,10.0,0,,0.0,173,41,7671689.96,2864521.5
1105-60-2744,60,2744,2018-11-15 14:05:00,2018-11-16 11:00:00,Silniční doprav,Celková nabídka účastníka,0.0,917.928,35,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,6.0,0,,0.0,174,42,7695845.96,2888677.5
1105-60-2756,60,2756,2018-11-26 09:00:00,2018-11-26 11:00:00,Silniční doprav,Celková nabídka účastníka,0.0,3127.97,40,5.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,12.0,0,,0.0,175,43,7778160.96,2970992.5
1105-60-2761,60,2761,2018-11-28 10:30:00,2018-11-28 12:30:00,Silniční doprav,Celková nabídka účastníka,0.0,202.73,32,4.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,7.0,0,,0.0,176,44,7783495.96,2976327.5
1105-60-2772,60,2772,2018-12-12 09:45:00,2018-12-13 11:00:00,Silniční doprav,Celková nabídka účastníka,0.0,1916.72,33,5.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,8.0,0,,0.0,177,45,7833935.96,3026767.5
1105-60-2795,60,2795,2019-01-17 12:45:00,2019-01-18 09:00:00,Silniční doprav,Celková nabídka účastníka,0.0,2064.16,44,5.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,6,23.0,0,,0.0,178,46,7888255.96,3081087.5
1105-60-2799,60,2799,2019-01-21 10:30:00,2019-01-22 09:00:00,Silniční doprav,Celková nabídka účastníka,0.0,1391.94,41,4.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,11.0,0,,0.0,179,47,7924885.96,3117717.5
1105-60-2803,60,2803,2019-01-24 08:30:00,2019-01-24 13:30:00,Silniční doprav,Celková nabídka účastníka,0.0,1263.5,40,8.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,16.0,0,,0.0,180,48,7958135.96,3150967.5
1105-60-2812,60,2812,2019-01-29 10:00:00,2019-01-29 13:00:00,Silniční doprav,Celková nabídka účastníka,0.0,2589.168,43,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,7.0,0,,0.0,181,49,8026271.96,3219103.5
1105-60-2816,60,2816,2019-02-04 10:45:00,2019-02-04 13:00:00,Silniční doprav,Celková nabídka účastníka,0.0,704.52,41,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,3.0,0,,0.0,182,50,8044811.96,3237643.5
1105-60-2819,60,2819,2019-02-06 13:30:00,2019-02-07 09:00:00,Silniční doprav,Celková nabídka účastníka,0.0,752.4,32,4.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,5.0,0,,0.0,183,51,8064611.96,3257443.5
1105-60-2820,60,2820,2019-02-07 09:10:00,2019-02-07 11:00:00,Silniční doprav,Celková nabídka účastníka,0.0,874.0,43,5.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,7.0,0,,0.0,184,52,8087611.96,3280443.5
1105-60-2828,60,2828,2019-02-12 08:00:00,2019-02-13 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,626.62,41,7.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,8.0,0,,0.0,185,53,8104101.96,3296933.5
1105-60-2830,60,2830,2019-02-12 08:20:00,2019-02-13 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,1191.3,33,6.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,13.0,0,,0.0,186,54,8135451.96,3328283.5
1105-60-2831,60,2831,2019-02-12 11:30:00,2019-02-12 13:30:00,Silniční doprav,Celková nabídka účastníka,0.0,1434.12,42,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,5.0,0,,0.0,187,55,8173191.96,3366023.5
1105-60-2837,60,2837,2019-02-15 13:00:00,2019-02-18 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,5362.5599999999995,40,2.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,4,6.0,0,,0.0,188,56,8314311.96,3507143.5
1105-60-2841,60,2841,2019-02-22 08:40:00,2019-02-22 11:00:00,Silniční doprav,Celková nabídka účastníka,0.0,874.0,42,8.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,9.0,0,,0.0,189,57,8337311.96,3530143.5
1105-60-2846,60,2846,2019-02-26 10:50:00,2019-02-27 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,2797.75,34,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,10.0,0,,0.0,190,58,8410936.96,3603768.5
1105-60-2847,60,2847,2019-02-26 14:00:00,2019-02-27 09:00:00,Silniční doprav,Celková nabídka účastníka,0.0,7840.349999999999,40,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,4,13.0,0,,0.0,191,59,8617261.96,3810093.5
1105-60-2862,60,2862,2019-03-13 13:45:00,2019-03-14 09:00:00,Silniční doprav,Celková nabídka účastníka,0.0,5928.0,40,4.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,5,19.0,0,,0.0,192,60,8773261.96,3966093.5
1105-60-2867,60,2867,2019-03-18 11:23:00,2019-03-18 13:00:00,Silniční doprav,Celková nabídka účastníka,0.0,375.972,43,4.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,5.0,0,,0.0,193,61,8783155.96,3975987.5
1105-60-2883,60,2883,2019-03-28 08:20:00,2019-03-28 10:30:00,Silniční doprav,Celková nabídka účastníka,0.0,1843.3799999999999,39,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,5.0,0,,0.0,194,62,8831665.96,4024497.5
1105-60-2895,60,2895,2019-04-09 09:30:00,2019-04-09 14:00:00,Silniční doprav,Celková nabídka účastníka,0.0,1140.0,41,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,3.0,0,,0.0,195,63,8861665.96,4054497.5
1105-60-2918,60,2918,2019-04-23 08:30:00,2019-04-23 14:00:00,Silniční doprav,Celková nabídka účastníka,0.0,2064.16,43,2.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,5.0,0,,0.0,196,64,8915985.96,4108817.5
1105-60-2933,60,2933,2019-05-07 08:30:00,2019-05-07 12:00:00,Silniční doprav,Celková nabídka účastníka,0.0,5288.08,42,2.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,5,9.0,0,,0.0,197,65,9055145.96,4247977.5
