UniqueID,Org,AucID,AucZac,AucKon,AucNazov1,AucVal,Porovnávacia cena,VitaznaPonuka,Mena,PocetPozvanok,PocetAktivnychUcast,Vitaz,AucTypUpresnenie,Kateg,Subkateg,PocetItems,PocetZmienPonuk,PocetPredlzeni,Stat,MinKrokZnizPercenta,HistoryDealsInCategory,HistoryDealsWithVitaz,MoneySpentSoFarInCategory,MoneySpentSoFarWithVitaz,Relativna Uspora
106-82-5881,82,5881,2018-07-18 14:00:00,2018-07-24 10:00:00,Oprava oploteni,Celková nabídka účastníka,5875.1,5647.95,EUR,5,3.0,8388,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",4,15.0,0,Slovenská republika,0.1,14,2,217456.1245,15122.25,0.03866317169069472
106-82-6328,82,6328,2019-03-29 09:30:00,2019-04-04 09:00:00,Oprava výtlkov ,Celková nabídka účastníka,36960.0,32395.0,EUR,3,3.0,8388,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,15,3,249851.1245,47517.25,0.12351190476190477
106-82-5908,82,5908,2018-08-07 14:32:00,2018-08-14 11:02:00,Oprava vstupnej,Celková nabídka účastníka,16005.0,15093.2838,EUR,2,3.0,9044,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",3,9.0,0,Slovenská republika,0.1,16,1,264944.4083,15093.2838,0.05696446110590445
106-82-6739,82,6739,2019-11-28 15:30:00,2019-12-04 14:30:00,Rekonštrukcia S,Celková nabídka účastníka,72922.0,73593.0,EUR,5,3.0,9601,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,17,1,338537.4083,73593.0,-0.009201612682043827
106-82-5645,82,5645,2018-05-09 13:39:00,2018-05-14 14:09:00,Studňa pre dve ,Celková nabídka účastníka,9363.992,10077.6,EUR,2,2.0,9757,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",5,22.0,0,Slovenská republika,0.1,18,1,348615.0083,10077.6,-0.07620766869514628
106-82-6059,82,6059,2018-11-09 15:28:00,2018-11-15 07:58:00,Studňa pre háje,Celková nabídka účastníka,9386.0,10691.2,EUR,2,3.0,9757,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",5,19.0,0,Slovenská republika,0.1,19,2,359306.2083,20768.800000000003,-0.13905817174515242
106-82-5657,82,5657,2018-05-14 10:39:00,2018-05-17 11:09:00,Oprava mraziace,Celková nabídka účastníka,5344.5,4731.0,EUR,5,3.0,9769,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",12,38.0,0,Slovenská republika,0.1,20,1,364037.2083,4731.0,0.11479090653943307
106-82-6170,82,6170,2019-02-11 16:35:00,2019-02-15 09:05:00,&quot;Nálepky n,Celková nabídka účastníka,89.90800000000002,66.15,EUR,4,4.0,8538,ERMMA,"Marketing, reklama a tisk","Tisk, tiskařské služby",4,19.0,0,Slovenská republika,0.1,1,1,66.15,66.15,0.2642478978511368
106-82-5844,82,5844,2018-06-28 09:00:00,2018-07-04 09:00:00,Brožúra - Zubri,Celková nabídka účastníka,1010.0,792.0,EUR,6,2.0,8540,ERMMA,"Marketing, reklama a tisk","Tisk, tiskařské služby",1,5.0,0,Slovenská republika,0.1,2,1,858.15,792.0,0.21584158415841584
106-82-6492,82,6492,2019-06-25 11:00:00,2019-07-01 09:30:00,Brožúra - Zubri,Celková nabídka účastníka,1140.0,1176.0,EUR,3,1.0,8540,ERMMA,"Marketing, reklama a tisk","Tisk, tiskařské služby",1,1.0,0,Slovenská republika,0.1,3,2,2034.15,1968.0,-0.031578947368421054
106-82-6560,82,6560,2019-08-08 08:00:00,2019-08-13 10:00:00,Etikety na med,Celková nabídka účastníka,808.0,979.7,EUR,6,2.0,8540,ERMMA,"Marketing, reklama a tisk","Tisk, tiskařské služby",3,6.0,0,Slovenská republika,0.1,4,3,3013.8500000000004,2947.7,-0.21250000000000005
106-82-6286,82,6286,2019-03-06 10:00:00,2019-03-13 11:00:00,Ramenný mulčova,Celková nabídka účastníka,28675.75,30240.0,EUR,2,3.0,10217,ERMMA,"Stroje, zařízení, nástroje, nářadí",Zemědělské stroje,1,3.0,0,Slovenská republika,0.1,1,1,30240.0,30240.0,-0.054549575861137026
106-82-5545,82,5545,2018-03-19 10:00:00,2018-03-22 09:00:00,Upratovanie poľ,Celková nabídka účastníka,13635.0,12960.0,EUR,1,3.0,6639,ERMMA,"Úklid, úklidové služby",Úklidové služby,2,7.0,0,Slovenská republika,0.1,1,1,12960.0,12960.0,0.04950495049504951
106-82-6885,82,6885,2020-03-12 14:30:00,2020-03-20 14:00:00,Upratovanie poľ,Celková nabídka účastníka,19337.146500000003,19320.0,EUR,2,3.0,6639,ERMMA,"Úklid, úklidové služby",Úklidové služby,2,25.0,0,Slovenská republika,0.1,2,2,32280.0,32280.0,0.0008867130421752019
106-83-5878,83,5878,2018-10-11 10:00:00,2018-10-20 10:00:00,Vyhotovenie pro,Celková nabídka účastníka,3230.0,3498.6,EUR,5,2.0,6808,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,2.0,0,Slovenská republika,0.1,1,1,3498.6,3498.6,-0.08315789473684208
106-83-6677,83,6677,2019-10-21 15:00:00,2019-10-26 10:00:00,Vyhotovenie pro,Celková nabídka účastníka,8375.4,9702.0,EUR,2,3.0,6808,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,3.0,0,Slovenská republika,0.1,2,2,13200.6,13200.6,-0.15839243498817973
106-83-6649,83,6649,2019-10-11 14:00:00,2019-10-22 12:00:00,Oprava Chaty Hu,Celková nabídka účastníka,59286.6942,59286.6942,EUR,2,3.0,8102,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,1,1,59286.6942,59286.6942,0.0
106-83-6756,83,6756,2019-12-12 11:30:00,2019-12-19 23:00:00,Lesovňa Chvojni,Celková nabídka účastníka,122822.0658,123993.3552,EUR,2,2.0,10612,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,Slovenská republika,0.1,2,1,183280.0494,123993.3552,-0.009536473697709201
107-84-833,84,833,2019-09-16 15:00:00,2019-09-20 11:02:00,Obnova a rekonš,Celková nabídka účastníka,273351.4219,2227.5,EUR,5,6.0,2883,343,Stavebnictví,Dopravní stavby,1,137.0,21,,0.0,1,1,2227.5,2227.5,0.9918511490281734
106-84-6577,84,6577,2019-08-20 09:00:00,2019-08-30 15:00:00,"LC Nová Hora, o",Celková nabídka účastníka,36050.0,34838.0613,EUR,4,2.0,8577,ERMMA,Stavebnictví,Dopravní stavby,1,2.0,0,Slovenská republika,0.1,2,1,37065.5613,34838.0613,0.03361827184466016
106-84-6483,84,6483,2019-07-02 14:00:00,2019-07-09 08:00:00,"LC Hlboká, opra",Celková nabídka účastníka,5190.08,5447.4228,EUR,5,2.0,9267,ERMMA,Stavebnictví,Dopravní stavby,1,2.0,0,Slovenská republika,0.1,3,1,42512.9841,5447.4228,-0.049583590233676623
106-84-6562,84,6562,2019-08-12 08:00:00,2019-08-23 08:00:00,"LC Kaluže, opra",Celková nabídka účastníka,10000.0,9431.6495,EUR,3,3.0,9267,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,4,2,51944.6336,14879.0723,0.05683505000000005
106-84-6563,84,6563,2019-08-12 08:00:00,2019-08-23 08:00:00,"LC Čaganov, opr",Celková nabídka účastníka,21937.3,22893.7065,EUR,2,3.0,9267,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,5,3,74838.3401,37772.7788,-0.04359727496091137
106-84-6552,84,6552,2019-08-05 08:00:00,2019-08-09 09:00:00,"LC Kajanová, op",Celková nabídka účastníka,31500.0,29921.03,EUR,5,3.0,9268,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,6,1,104759.3701,29921.03,0.050126031746031786
106-84-6553,84,6553,2019-08-05 08:00:00,2019-08-09 09:00:00,"LC Šikulina, op",Celková nabídka účastníka,10503.15,10337.838,EUR,5,3.0,9268,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,7,2,115097.2081,40258.868,0.015739278216535032
106-84-6565,84,6565,2019-08-12 08:00:00,2019-08-23 08:00:00,LC Biele potoky,Celková nabídka účastníka,30300.0,29591.6841,EUR,1,3.0,9268,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,8,3,144688.8922,69850.5521,0.023376762376237672
106-84-6580,84,6580,2019-08-20 09:00:00,2019-08-30 15:00:00,LC Závada Želez,Celková nabídka účastníka,20801.04,19984.3381,EUR,2,3.0,9268,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,9,4,164673.2303,89834.8902,0.03926255129551215
106-84-6482,84,6482,2019-06-19 10:00:00,2019-06-24 08:00:00,LC Osikov potok,Celková nabídka účastníka,10252.2,8226.504,EUR,1,3.0,10210,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,10,1,172899.7343,8226.504,0.1975864692456253
106-84-6510,84,6510,2019-07-09 09:00:00,2019-07-15 08:00:00,"LC Kálnica, opr",Celková nabídka účastníka,34647.03,34640.1,EUR,1,3.0,10210,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,11,2,207539.8343,42866.604,0.00020001714432666496
106-84-6554,84,6554,2019-08-05 08:00:00,2019-08-09 08:00:00,LC Čierna Lehot,Celková nabídka účastníka,14550.0,15148.99,EUR,4,3.0,10210,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,12,3,222688.8243,58015.594,-0.0411676975945017
106-84-6567,84,6567,2019-08-12 08:00:00,2019-08-19 08:00:00,"LC Motešice I, ",Celková nabídka účastníka,26000.0,24740.1,EUR,2,3.0,10210,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,13,4,247428.9243,82755.69399999999,0.04845769230769236
106-84-6566,84,6566,2019-08-12 08:00:00,2019-08-21 08:00:00,"LC Dúbrava I, o",Celková nabídka účastníka,45447.98,46779.2,EUR,3,3.0,10210,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,14,5,294208.1243,129534.894,-0.029291070802266544
106-84-6579,84,6579,2019-08-20 09:00:00,2019-08-30 15:00:00,LC Kamenná doli,Celková nabídka účastníka,10204.08,9602.5441,EUR,5,3.0,10520,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,15,1,303810.6684,9602.5441,0.0589505276320845
106-84-6578,84,6578,2019-08-20 09:00:00,2019-08-30 15:00:00,"LC Zbojnícka, o",Celková nabídka účastníka,10002.0,9870.96,EUR,5,3.0,10520,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,16,2,313681.6284,19473.5041,0.013101379724055276
107-84-818,84,818,2018-09-14 12:00:00,2018-09-19 10:24:00,Osvetlenie prec,Celková nabídka účastníka,159713.5176,106450.0,EUR,2,3.0,2648,ERMMA,"Elektro, elektromateriál",Elektroinstalační práce,1,174.0,32,Slovenská republika,0.0,1,2,106450.0,302965.0,0.3334941112085305
106-84-6598,84,6598,2019-09-13 09:00:00,2019-09-23 10:00:00,Kamerový a zabe,Celková nabídka účastníka,40320.0,41088.0,EUR,1,3.0,9519,ERMMA,"Elektro, elektromateriál",Elektroinstalační práce,3,9.0,0,Slovenská republika,0.1,2,1,147538.0,41088.0,-0.01904761904761905
106-84-6333,84,6333,2019-04-02 09:00:00,2019-04-05 09:15:00,Lesná cyklotras,Celková nabídka účastníka,5742.4,4704.0,EUR,5,3.0,10258,ERMMA,Inženýrská činnost,Geologické a geodetické práce,1,4.0,0,Slovenská republika,0.1,1,1,4704.0,4704.0,0.18083031485093334
107-84-837,84,837,2020-03-24 10:00:00,2020-03-26 10:44:00,Výpočtová techn,Celková nabídka účastníka,14832.0,14092.0,EUR,4,2.0,2555,ERMMA,"Počítače, IT a telekomunikační služby",Hardware a příslušenství,1,26.0,12,Slovenská republika,0.0,1,1,14092.0,14092.0,0.04989212513484358
106-84-5986,84,5986,2018-09-17 14:00:00,2018-09-21 11:15:00,ÚZLPR Antonstál,Celková nabídka účastníka,6930.0,7114.3572,EUR,1,3.0,10048,ERMMA,Stavebnictví,Instalaterský materiál a práce,1,3.0,0,Slovenská republika,0.1,1,1,7114.3572,7114.3572,-0.026602770562770616
107-84-817,84,817,2018-09-11 13:00:00,2018-09-14 09:20:00,Kancelársky náb,Celková nabídka účastníka,14899.5,14757.6,EUR,4,2.0,2875,ERMMA,Kancelář,Nábytek,1,2.0,0,Slovenská republika,0.0,1,1,14757.6,14757.6,0.009523809523809499
107-84-815,84,815,2018-06-29 09:00:00,2018-07-03 09:20:00,Nákup osobného ,Celková nabídka účastníka,14515.0,14950.45,EUR,3,1.0,2870,ERMMA,"Dopravní služby, auto-moto a příslušenství",Osobní automobily,1,1.0,0,Slovenská republika,0.0,1,1,14950.45,14950.45,-0.03000000000000005
107-84-836,84,836,2020-03-13 11:00:00,2020-03-18 09:20:00,Vypracovanie pr,Jednotlivé položky,28662.4,5050.0,EUR,5,3.0,2802,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,5,17.0,0,Slovenská republika,0.0,1,1,5050.0,5050.0,0.8238109858211455
106-84-6385,84,6385,2019-04-26 15:00:00,2019-05-03 10:15:00,Lesná cyklotras,Celková nabídka účastníka,14948.0,13524.0,EUR,6,4.0,7190,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,4.0,0,Slovenská republika,0.1,2,1,18574.0,13524.0,0.09526358041209526
106-84-6822,84,6822,2020-03-02 14:00:00,2020-03-17 14:00:00,SPB ES TRENČIAN,Celková nabídka účastníka,15150.0,15000.0,EUR,1,1.0,7924,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,1.0,0,Slovenská republika,0.1,3,1,33574.0,15000.0,0.009900990099009901
106-84-5703,84,5703,2018-06-12 08:00:00,2018-06-15 16:15:00,LC Hôrka dolina,Celková nabídka účastníka,15448.97,43900.0,EUR,1,2.0,9603,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,2.0,0,Slovenská republika,0.1,4,1,77474.0,43900.0,-1.8416133891126722
106-84-5726,84,5726,2018-06-12 08:00:00,2018-06-15 16:15:00,"LC Opatová, rek",Celková nabídka účastníka,14549.03,22220.0,EUR,2,2.0,9603,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,2.0,0,Slovenská republika,0.1,5,2,99694.0,66120.0,-0.5272495829618881
106-84-6284,84,6284,2019-04-10 09:00:00,2019-04-18 09:15:00,Centrum biodive,Celková nabídka účastníka,12928.0,10476.0,EUR,2,3.0,10268,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,4.0,0,Slovenská republika,0.1,6,1,110170.0,10476.0,0.18966584158415842
106-84-6400,84,6400,2019-05-03 12:00:00,2019-05-07 12:15:00,Cyklotrasa Chab,Celková nabídka účastníka,14652.0,14739.0,EUR,4,3.0,10299,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,3.0,0,Slovenská republika,0.1,7,1,124909.0,14739.0,-0.005937755937755937
106-84-6767,84,6767,2019-12-19 09:30:00,2020-01-23 14:00:00,ENVIRONMENTÁLNA,Celková nabídka účastníka,14065.0,14039.0,EUR,6,3.0,10780,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,3.0,0,Slovenská republika,0.1,8,1,138948.0,14039.0,0.001848560255954497
107-84-821,84,821,2018-10-29 12:00:00,2018-11-05 09:48:00,Propagačný mate,Celková nabídka účastníka,10369.3485,7242.2,EUR,4,4.0,2795,ERMMA,"Marketing, reklama a tisk","Reklamní činnost, reklamní předměty",1,73.0,14,Slovenská republika,0.0,1,1,7242.2,7242.2,0.3015761790627444
107-84-834,84,834,2019-10-28 15:00:00,2019-11-04 10:52:00,Propagačný mate,Celková nabídka účastníka,8190.0,8380.0,EUR,6,2.0,2795,ERMMA,"Marketing, reklama a tisk","Reklamní činnost, reklamní předměty",1,54.0,31,Slovenská republika,0.0,2,2,15622.2,15622.2,-0.0231990231990232
106-84-5644,84,5644,2018-05-02 15:00:00,2018-05-04 15:15:00,Oprava NA T815 ,Celková nabídka účastníka,6171.76,4943.367,EUR,2,1.0,9756,ERMMA,"Dopravní služby, auto-moto a příslušenství","Servis, opravy, náhradní díly a příslušenství",7,7.0,0,Slovenská republika,0.1,1,1,4943.367,4943.367,0.19903447314866424
107-84-828,84,828,2019-07-16 15:30:00,2019-07-19 09:20:00,Rekonštrukcia č,Celková nabídka účastníka,828.3842,853.7429,EUR,3,1.0,2575,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,1.0,0,Slovenská republika,0.0,1,1,853.7429,853.7429,-0.030612244897959183
107-84-830,84,830,2019-07-25 18:00:00,2019-07-30 09:20:00,"MŠ Okružná 23, ",Celková nabídka účastníka,431240.4,397746.0,EUR,2,2.0,2633,343,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,,0.0,2,1,398599.7429,397746.0,0.07766990291262141
107-84-813,84,813,2018-05-09 12:00:00,2018-05-15 09:20:00,Rekultivácia sk,Celková nabídka účastníka,194576.06,196515.0,EUR,1,3.0,2648,343,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,5.0,0,,0.0,3,1,595114.7429,196515.0,-0.009964946355682206
107-84-829,84,829,2019-07-17 09:00:00,2019-07-22 10:20:00,"Parkovisko, Dop",Celková nabídka účastníka,147574.5579,156429.0,EUR,1,2.0,2648,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,6.0,0,Slovenská republika,0.0,4,3,751543.7429,459394.0,-0.05999978740237842
107-84-832,84,832,2019-08-28 09:00:00,2019-09-02 10:20:00,Vybudovanie det,Celková nabídka účastníka,112073.85,101587.5,EUR,0,1.0,2658,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,Slovenská republika,0.0,5,1,853131.2429,101587.5,0.09356642963545916
107-84-835,84,835,2020-02-24 17:00:00,2020-02-27 09:48:00,V. ZŠ Levice re,Celková nabídka účastníka,112199.3288,86211.0,EUR,12,12.0,2888,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,80.0,14,Slovenská republika,0.0,6,1,939342.2429,86211.0,0.23162641949779653
107-84-838,84,838,2020-05-11 10:00:00,2020-05-14 09:46:00,"MŠ Dopravná 60,",Celková nabídka účastníka,123166.38880000002,100929.0,EUR,3,5.0,2898,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,64.0,13,Slovenská republika,0.0,7,1,1040271.2429,100929.0,0.18054754236652598
106-84-6705,84,6705,2019-11-11 08:30:00,2019-11-18 13:00:00,&quot;Oprava zá,Celková nabídka účastníka,45900.0,46462.5,EUR,4,3.0,7089,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,8,1,1086733.7429,46462.5,-0.012254901960784314
106-84-6211,84,6211,2019-02-27 10:00:00,2019-03-06 11:00:00,byt v AB LS Dub,Celková nabídka účastníka,10260.0,11118.85,EUR,4,2.0,10212,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,Slovenská republika,0.1,9,1,1097852.5929,11118.85,-0.08370857699805072
106-84-6725,84,6725,2019-11-19 13:00:00,2019-11-22 15:00:00,&quot;DVT SIETN,Celková nabídka účastníka,18760.32,18202.8429,EUR,1,3.0,10419,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,10,1,1116055.4358,18202.8429,0.029715756447651218
106-84-6706,84,6706,2019-11-11 15:00:00,2019-11-18 13:00:00,&quot;Odstraňov,Celková nabídka účastníka,20128.26,75.26400000000001,EUR,4,3.0,10210,ERMMA,Stavebnictví,Stavební stroje,3,9.0,0,Slovenská republika,0.1,1,6,75.26400000000001,129610.158,0.9962607796202951
106-85-5889,85,5889,2018-07-31 11:00:00,2018-08-02 13:00:00,Dodanie insekti,Celková nabídka účastníka,9950.0,10447.5,EUR,4,2.0,9927,ERMMA,Chemie,Chemické látky,1,2.0,0,Slovenská republika,0.1,1,1,10447.5,10447.5,-0.05
106-85-5864,85,5864,2018-07-11 14:00:00,2018-07-16 13:00:00,Stavebný dozor ,Celková nabídka účastníka,16934.4,14816.55,EUR,5,2.0,9899,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,2.0,0,Slovenská republika,0.1,1,1,14816.55,14816.55,0.1250620039682541
106-85-6036,85,6036,2018-10-17 14:30:00,2018-10-23 07:30:00,Projektová doku,Celková nabídka účastníka,11000.0,10740.8,EUR,1,3.0,10105,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,3.0,0,Slovenská republika,0.1,2,1,25557.35,10740.8,0.02356363636363643
106-85-6657,85,6657,2019-10-22 16:00:00,2019-10-30 16:00:00,&quot;Lesná ces,Celková nabídka účastníka,13357.76,13260.0,EUR,5,2.0,10624,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,2,5.0,0,Slovenská republika,0.1,3,1,38817.35,13260.0,0.00731859233883527
106-85-6695,85,6695,2019-11-04 08:00:00,2019-11-12 08:00:00,&quot;Kancelárs,Celková nabídka účastníka,14000.0,12047.28,EUR,1,2.0,10670,ERMMA,"Stroje, zařízení, nástroje, nářadí","Průmyslová automatizace, technologická řešení a inovace",2,4.0,0,Slovenská republika,0.1,1,1,12047.28,12047.28,0.13947999999999997
106-85-5701,85,5701,2018-05-29 14:00:00,2018-06-01 08:00:00,Oprava a budova,Celková nabídka účastníka,23940.0,22544.64,EUR,2,2.0,6955,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,1,1,22544.64,22544.64,0.05828571428571431
106-85-5978,85,5978,2018-09-12 14:00:00,2018-09-17 11:00:00,Sprístupnenie k,Celková nabídka účastníka,16611.0,14107.5,EUR,3,3.0,6956,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,4.0,0,Slovenská republika,0.1,2,1,36652.14,14107.5,0.15071338269821202
106-85-6064,85,6064,2018-11-07 13:00:00,2018-11-12 12:00:00,DVT Radotina - ,Celková nabídka účastníka,16663.9671,16154.3136,EUR,2,3.0,10138,ERMMA,Stavebnictví,Vodohospodářské stavby,1,3.0,0,Slovenská republika,0.1,1,1,16154.3136,16154.3136,0.03058416383935384
106-85-6065,85,6065,2018-11-07 13:30:00,2018-11-12 12:30:00,DVT Holcovský p,Celková nabídka účastníka,16297.392000000002,16596.053099999997,EUR,2,2.0,10138,ERMMA,Stavebnictví,Vodohospodářské stavby,1,2.0,0,Slovenská republika,0.1,2,2,32750.3667,32750.3667,-0.01832569898300266
106-86-6537,86,6537,2019-07-31 11:00:00,2019-08-06 11:00:00,Zvážnica Potoky,Celková nabídka účastníka,26614.17,23294.0,EUR,3,3.0,8603,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,1,2,23294.0,51461.5,0.12475196483677674
106-86-6540,86,6540,2019-08-07 11:00:00,2019-08-13 11:00:00,Projekt stavby ,Celková nabídka účastníka,9880.0,9490.0,EUR,4,3.0,10505,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,3.0,0,Slovenská republika,0.1,1,1,9490.0,9490.0,0.039473684210526314
106-86-5883,86,5883,2018-07-25 13:00:00,2018-07-31 13:00:00,Zvážnica Kukla ,Celková nabídka účastníka,28083.44,28167.5,EUR,2,3.0,8603,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,1,1,28167.5,28167.5,-0.002993223052446613
